"filename", "language", "Python", "pip requirements", "Properties", "HTML", "JavaScript", "XML", "Markdown", "PostCSS", "reStructuredText", "Batch", "PowerShell", "comment", "blank", "total"
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\utils\timesince.py", "Python", -85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, -18, -143
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\utils\timezone.py", "Python", -104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -101, -55, -260
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\utils\translation\__init__.py", "Python", -193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -29, -81, -303
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\utils\translation\reloader.py", "Python", -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -10, -37
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\utils\translation\template.py", "Python", -216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -14, -247
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\utils\translation\trans_null.py", "Python", -33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -32, -68
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\utils\translation\trans_real.py", "Python", -242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -391, -20, -653
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\utils\tree.py", "Python", -67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, -20, -127
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\utils\version.py", "Python", -74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, -24, -125
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\utils\xmlutils.py", "Python", -22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -8, -36
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\__init__.py", "Python", -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -4
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\csrf.py", "Python", -62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -8, -81
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\debug.py", "Python", -482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -108, -76, -666
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\decorators\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -1
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\decorators\cache.py", "Python", -47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, -21, -85
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\decorators\clickjacking.py", "Python", -42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, -23, -91
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\decorators\common.py", "Python", -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -11, -28
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\decorators\csrf.py", "Python", -43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -22, -70
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\decorators\debug.py", "Python", -80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -46, -22, -148
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\decorators\gzip.py", "Python", -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -6
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\decorators\http.py", "Python", -100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -39, -31, -170
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\decorators\vary.py", "Python", -22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -13, -45
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\defaults.py", "Python", -89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -49, -13, -151
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\generic\__init__.py", "Python", -34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5, -40
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\generic\base.py", "Python", -191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -46, -50, -287
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\generic\dates.py", "Python", -457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -221, -146, -824
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\generic\detail.py", "Python", -111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -54, -25, -190
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\generic\edit.py", "Python", -152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -63, -60, -275
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\generic\list.py", "Python", -154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -46, -25, -225
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\i18n.py", "Python", -168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -58, -26, -252
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\static.py", "Python", -73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -37, -13, -123
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\templates\csrf_403.html", "HTML", 0, 0, 0, -76, 0, 0, 0, 0, 0, 0, 0, 0, -9, -85
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\templates\default_urlconf.html", "HTML", 0, 0, 0, -241, 0, 0, 0, 0, 0, 0, 0, 0, -1, -242
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\templates\directory_index.html", "HTML", 0, 0, 0, -21, 0, 0, 0, 0, 0, 0, 0, 0, -1, -22
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\templates\i18n_catalog.js", "JavaScript", 0, 0, 0, 0, -84, 0, 0, 0, 0, 0, 0, -3, -16, -103
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\templates\technical_404.html", "HTML", 0, 0, 0, -83, 0, 0, 0, 0, 0, 0, 0, 0, -3, -86
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\django\views\templates\technical_500.html", "HTML", 0, 0, 0, -480, 0, 0, 0, 0, 0, 0, 0, 0, -18, -498
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\djangorestframework-3.16.0.dist-info\licenses\LICENSE.md", "Markdown", 0, 0, 0, 0, 0, 0, -23, 0, 0, 0, 0, 0, -7, -30
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\jwt\__init__.py", "Python", -67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -7, -75
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\jwt\algorithms.py", "Python", -647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80, -134, -861
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\jwt\api_jwk.py", "Python", -113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -30, -145
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\jwt\api_jws.py", "Python", -248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -29, -59, -336
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\jwt\api_jwt.py", "Python", -289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -37, -52, -378
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\jwt\exceptions.py", "Python", -37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -35, -75
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\jwt\help.py", "Python", -47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -13, -65
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\jwt\jwk_set_cache.py", "Python", -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -8, -32
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\jwt\jwks_client.py", "Python", -98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -22, -125
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\jwt\types.py", "Python", -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -6
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\jwt\utils.py", "Python", -108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -37, -146
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\jwt\warnings.py", "Python", -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -3
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\__init__.py", "Python", -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -5, -14
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\__main__.py", "Python", -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -5, -32
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\__pip-runner__.py", "Python", -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -17, -51
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\__init__.py", "Python", -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -6, -20
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\build_env.py", "Python", -215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -57, -40, -312
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\cache.py", "Python", -171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -56, -46, -273
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\cli\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, -2, -5
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\cli\autocompletion.py", "Python", -118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -37, -17, -172
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\cli\base_command.py", "Python", -165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -39, -226
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\cli\cmdoptions.py", "Python", -834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -93, -148, -1075
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\cli\command_context.py", "Python", -20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -28
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\cli\main.py", "Python", -32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -32, -16, -80
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\cli\main_parser.py", "Python", -79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, -29, -135
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\cli\parser.py", "Python", -196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -49, -50, -295
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\cli\progress_bars.py", "Python", -55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -10, -69
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\cli\req_command.py", "Python", -364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -78, -64, -506
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\cli\spinners.py", "Python", -114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, -28, -160
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\cli\status_codes.py", "Python", -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -7
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\commands\__init__.py", "Python", -106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -13, -133
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\commands\cache.py", "Python", -140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -41, -42, -223
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\commands\check.py", "Python", -42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -10, -53
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\commands\completion.py", "Python", -112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -3, -127
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\commands\configuration.py", "Python", -204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -39, -40, -283
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\commands\debug.py", "Python", -142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -45, -200
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\commands\download.py", "Python", -106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -25, -144
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\commands\freeze.py", "Python", -81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -12, -98
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\commands\hash.py", "Python", -42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -11, -60
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\commands\help.py", "Python", -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -12, -42
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\commands\index.py", "Python", -102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -28, -140
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\commands\inspect.py", "Python", -74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -10, -93
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\commands\install.py", "Python", -630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -57, -89, -776
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\commands\list.py", "Python", -281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, -55, -366
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\commands\search.py", "Python", -136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -31, -175
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\commands\show.py", "Python", -149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -27, -190
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\commands\uninstall.py", "Python", -92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, -13, -114
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\commands\wheel.py", "Python", -141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -27, -181
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\configuration.py", "Python", -227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -82, -66, -375
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\distributions\__init__.py", "Python", -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -5, -22
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\distributions\base.py", "Python", -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -7, -40
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\distributions\installed.py", "Python", -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -5, -24
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\distributions\sdist.py", "Python", -113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, -15, -151
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\distributions\wheel.py", "Python", -21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -6, -35
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\exceptions.py", "Python", -388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -211, -135, -734
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\index\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -1, -3
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\index\collector.py", "Python", -330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -96, -80, -506
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\index\package_finder.py", "Python", -659, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -248, -123, -1030
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\index\sources.py", "Python", -155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, -39, -224
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\locations\__init__.py", "Python", -303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -88, -77, -468
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\locations\_distutils.py", "Python", -107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -43, -24, -174
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\locations\_sysconfig.py", "Python", -119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -63, -32, -214
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\locations\base.py", "Python", -45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, -17, -82
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\main.py", "Python", -4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -4, -13
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\metadata\__init__.py", "Python", -57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -47, -24, -128
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\metadata\_json.py", "Python", -67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -7, -11, -85
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\metadata\base.py", "Python", -375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -237, -77, -689
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\metadata\importlib\__init__.py", "Python", -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -5
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\metadata\importlib\_compat.py", "Python", -22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, -12, -56
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\metadata\importlib\_dists.py", "Python", -172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, -28, -225
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\metadata\importlib\_envs.py", "Python", -121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -39, -29, -189
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\metadata\pkg_resources.py", "Python", -196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, -45, -271
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\models\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -1, -3
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\models\candidate.py", "Python", -25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -9, -35
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\models\direct_url.py", "Python", -185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -43, -238
"e:\A_Code\testGit\du-an-mau-k23-team\backend\env\Lib\site-packages\pip\_internal\models\format_control.py", "Python", -64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -15, -81
